timestamp,open,high,low,close,volume,datetime
1748345400000,109525.1,109525.11,109505.48,109505.48,3.85051,2025-05-27 11:30:00
1748345460000,109505.48,109512.89,109502.08,109512.87,1.92119,2025-05-27 11:31:00
1748345520000,109512.87,109512.88,109502.29,109502.3,3.13406,2025-05-27 11:32:00
1748345580000,109502.29,109502.3,109490.39,109498.63,2.33197,2025-05-27 11:33:00
1748345640000,109498.63,109519.96,109498.63,109508.99,2.84567,2025-05-27 11:34:00
1748345700000,109508.99,109509.0,109487.68,109490.95,3.25007,2025-05-27 11:35:00
1748345760000,109490.96,109493.15,109485.35,109485.35,1.80509,2025-05-27 11:36:00
1748345820000,109485.35,109485.36,109481.9,109481.9,1.81006,2025-05-27 11:37:00
1748345880000,109481.9,109482.49,109448.28,109448.28,6.79212,2025-05-27 11:38:00
1748345940000,109448.29,109479.99,109439.71,109464.47,5.03923,2025-05-27 11:39:00
1748346000000,109464.47,109477.46,109462.16,109475.55,3.65469,2025-05-27 11:40:00
1748346060000,109475.55,109498.64,109465.22,109489.02,5.9016,2025-05-27 11:41:00
1748346120000,109489.01,109507.06,109489.01,109493.76,5.41786,2025-05-27 11:42:00
1748346180000,109493.77,109493.77,109481.62,109481.62,3.27036,2025-05-27 11:43:00
1748346240000,109481.62,109508.0,109481.62,109507.99,3.79818,2025-05-27 11:44:00
1748346300000,109507.99,109517.09,109507.99,109517.08,2.66036,2025-05-27 11:45:00
1748346360000,109517.08,109576.0,109517.08,109576.0,4.45477,2025-05-27 11:46:00
1748346420000,109575.99,109578.2,109567.69,109567.69,13.94614,2025-05-27 11:47:00
1748346480000,109566.14,109566.14,109529.46,109540.53,5.68024,2025-05-27 11:48:00
1748346540000,109540.52,109540.53,109505.78,109505.79,2.00954,2025-05-27 11:49:00
1748346600000,109505.78,109528.24,109502.37,109528.23,10.22104,2025-05-27 11:50:00
1748346660000,109528.23,109534.73,109528.23,109534.73,2.24357,2025-05-27 11:51:00
1748346720000,109534.72,109542.93,109534.72,109542.93,2.18808,2025-05-27 11:52:00
1748346780000,109542.93,109553.3,109542.92,109547.51,3.41207,2025-05-27 11:53:00
1748346840000,109547.51,109559.7,109547.5,109559.7,2.15301,2025-05-27 11:54:00
1748346900000,109559.7,109612.03,109559.69,109598.36,34.6664,2025-05-27 11:55:00
1748346960000,109598.36,109598.36,109582.65,109582.65,2.75246,2025-05-27 11:56:00
1748347020000,109582.66,109595.65,109582.66,109595.64,4.72212,2025-05-27 11:57:00
1748347080000,109595.64,109595.65,109590.43,109591.01,6.11871,2025-05-27 11:58:00
1748347140000,109591.01,109595.64,109584.68,109585.49,2.77406,2025-05-27 11:59:00
1748347200000,109585.49,109592.61,109576.46,109581.25,4.49171,2025-05-27 12:00:00
1748347260000,109581.24,109581.25,109581.24,109581.25,2.50602,2025-05-27 12:01:00
1748347320000,109581.24,109586.06,109555.19,109586.06,6.48638,2025-05-27 12:02:00
1748347380000,109586.06,109586.87,109571.43,109578.12,2.20033,2025-05-27 12:03:00
1748347440000,109578.11,109588.0,109574.71,109574.71,3.45879,2025-05-27 12:04:00
1748347500000,109574.71,109598.36,109574.71,109598.35,4.29073,2025-05-27 12:05:00
1748347560000,109598.35,109726.64,109598.35,109726.64,35.04619,2025-05-27 12:06:00
1748347620000,109726.63,109754.55,109681.82,109705.9,17.62556,2025-05-27 12:07:00
1748347680000,109705.89,109771.93,109695.66,109771.93,21.07319,2025-05-27 12:08:00
1748347740000,109771.92,109799.07,109771.92,109776.2,9.62962,2025-05-27 12:09:00
1748347800000,109776.21,109776.21,109681.81,109681.82,10.05863,2025-05-27 12:10:00
1748347860000,109681.82,109711.28,109681.82,109700.29,7.01212,2025-05-27 12:11:00
1748347920000,109700.3,109700.3,109700.29,109700.29,1.82715,2025-05-27 12:12:00
1748347980000,109700.29,109751.27,109676.0,109751.27,17.91529,2025-05-27 12:13:00
1748348040000,109751.26,109751.27,109698.51,109698.51,4.74897,2025-05-27 12:14:00
1748348100000,109698.51,109733.51,109698.51,109733.51,4.19574,2025-05-27 12:15:00
1748348160000,109733.5,109756.86,109733.5,109756.86,4.58058,2025-05-27 12:16:00
1748348220000,109756.86,109756.86,109741.41,109753.75,3.64561,2025-05-27 12:17:00
1748348280000,109753.74,109753.75,109730.1,109735.58,2.77665,2025-05-27 12:18:00
1748348340000,109735.57,109735.58,109612.0,109641.76,20.86982,2025-05-27 12:19:00
1748348400000,109641.77,109819.33,109641.77,109819.33,21.72905,2025-05-27 12:20:00
1748348460000,109819.32,109826.91,109782.63,109784.08,8.1601,2025-05-27 12:21:00
1748348520000,109784.08,109784.08,109764.0,109764.01,2.07953,2025-05-27 12:22:00
1748348580000,109764.0,109776.32,109744.0,109744.0,1.89988,2025-05-27 12:23:00
1748348640000,109744.0,109764.0,109744.0,109763.17,4.1533,2025-05-27 12:24:00
1748348700000,109763.16,109797.49,109763.16,109794.68,9.02232,2025-05-27 12:25:00
1748348760000,109794.68,109794.68,109780.79,109781.63,2.14311,2025-05-27 12:26:00
1748348820000,109781.63,109804.0,109781.63,109793.98,5.73086,2025-05-27 12:27:00
1748348880000,109793.97,109801.05,109785.4,109801.05,9.53243,2025-05-27 12:28:00
1748348940000,109801.05,109803.93,109801.04,109801.04,3.1371,2025-05-27 12:29:00
1748349000000,109801.05,109801.05,109768.0,109768.01,4.5902,2025-05-27 12:30:00
1748349060000,109768.01,109768.01,109744.0,109744.0,1.91002,2025-05-27 12:31:00
1748349120000,109744.0,109744.0,109711.38,109711.39,2.04495,2025-05-27 12:32:00
1748349180000,109711.38,109716.56,109695.27,109716.56,7.38946,2025-05-27 12:33:00
1748349240000,109716.56,109738.08,109716.55,109738.08,1.89973,2025-05-27 12:34:00
1748349300000,109738.08,109738.08,109716.55,109716.55,3.28081,2025-05-27 12:35:00
1748349360000,109716.56,109716.56,109665.12,109665.13,2.71629,2025-05-27 12:36:00
1748349420000,109665.12,109665.13,109654.41,109654.41,1.93699,2025-05-27 12:37:00
1748349480000,109654.41,109676.47,109654.41,109663.76,4.41412,2025-05-27 12:38:00
1748349540000,109663.77,109663.78,109663.76,109663.78,0.74911,2025-05-27 12:39:00
1748349600000,109663.77,109667.28,109642.1,109651.94,5.94944,2025-05-27 12:40:00
1748349660000,109651.95,109651.95,109620.52,109620.53,2.59323,2025-05-27 12:41:00
1748349720000,109620.52,109620.53,109501.79,109534.25,19.90926,2025-05-27 12:42:00
1748349780000,109534.26,109548.92,109456.5,109457.87,22.18753,2025-05-27 12:43:00
1748349840000,109457.88,109498.94,109457.87,109485.97,3.66927,2025-05-27 12:44:00
1748349900000,109485.97,109552.0,109485.97,109551.99,11.36777,2025-05-27 12:45:00
1748349960000,109552.0,109563.41,109525.41,109539.85,9.99746,2025-05-27 12:46:00
1748350020000,109539.85,109577.44,109539.85,109577.43,4.1677,2025-05-27 12:47:00
1748350080000,109577.43,109585.99,109557.14,109585.99,13.41434,2025-05-27 12:48:00
1748350140000,109585.99,109585.99,109551.0,109551.0,4.69265,2025-05-27 12:49:00
1748350200000,109551.0,109551.01,109500.0,109500.01,5.29548,2025-05-27 12:50:00
1748350260000,109500.0,109522.31,109500.0,109522.3,3.55459,2025-05-27 12:51:00
1748350320000,109522.3,109522.31,109500.0,109506.03,6.07316,2025-05-27 12:52:00
1748350380000,109506.03,109540.0,109506.02,109533.01,8.72074,2025-05-27 12:53:00
1748350440000,109533.01,109545.46,109533.0,109545.45,4.26908,2025-05-27 12:54:00
1748350500000,109545.45,109553.71,109545.45,109553.7,1.6964,2025-05-27 12:55:00
1748350560000,109553.7,109568.4,109553.7,109568.39,7.03238,2025-05-27 12:56:00
1748350620000,109568.4,109610.22,109568.39,109596.92,7.44767,2025-05-27 12:57:00
1748350680000,109596.93,109617.52,109596.92,109603.03,7.27961,2025-05-27 12:58:00
1748350740000,109603.02,109603.03,109603.02,109603.02,2.23965,2025-05-27 12:59:00
1748350800000,109603.03,109625.44,109603.02,109614.78,8.29315,2025-05-27 13:00:00
1748350860000,109614.78,109625.42,109612.19,109625.41,2.46816,2025-05-27 13:01:00
1748350920000,109625.42,109645.8,109614.16,109614.17,3.03146,2025-05-27 13:02:00
1748350980000,109614.17,109614.17,109589.23,109589.24,3.90336,2025-05-27 13:03:00
1748351040000,109589.23,109600.0,109581.46,109600.0,7.10341,2025-05-27 13:04:00
1748351100000,109599.99,109652.18,109599.99,109652.17,16.26828,2025-05-27 13:05:00
1748351160000,109652.18,109726.43,109652.17,109726.42,6.90958,2025-05-27 13:06:00
1748351220000,109726.42,109778.76,109706.15,109761.01,21.97767,2025-05-27 13:07:00
1748351280000,109761.01,110221.3,109743.73,110111.91,250.521,2025-05-27 13:08:00
1748351340000,110111.91,110221.36,109991.31,110163.39,86.75329,2025-05-27 13:09:00
1748351400000,110163.38,110337.23,110139.12,110309.47,245.9678,2025-05-27 13:10:00
1748351460000,110309.47,110344.44,110135.1,110216.5,66.91215,2025-05-27 13:11:00
1748351520000,110216.5,110361.55,110216.5,110355.3,51.5578,2025-05-27 13:12:00
1748351580000,110355.3,110568.01,110355.3,110452.52,142.11477,2025-05-27 13:13:00
1748351640000,110452.53,110543.8,110356.68,110374.07,165.08846,2025-05-27 13:14:00
1748351700000,110374.06,110381.65,110265.71,110341.76,72.08642,2025-05-27 13:15:00
1748351760000,110341.75,110500.0,110341.75,110500.0,41.71097,2025-05-27 13:16:00
1748351820000,110500.0,110700.0,110499.99,110699.98,105.98974,2025-05-27 13:17:00
1748351880000,110699.98,110711.31,110624.22,110668.08,55.75784,2025-05-27 13:18:00
1748351940000,110668.08,110718.0,110582.51,110661.6,62.52876,2025-05-27 13:19:00
1748352000000,110661.59,110718.0,110626.89,110671.62,41.63377,2025-05-27 13:20:00
1748352060000,110671.62,110671.62,110526.03,110547.37,28.51571,2025-05-27 13:21:00
1748352120000,110547.37,110568.54,110431.97,110447.23,15.46512,2025-05-27 13:22:00
1748352180000,110447.24,110475.23,110386.02,110386.03,33.78745,2025-05-27 13:23:00
1748352240000,110386.02,110486.69,110344.82,110395.48,52.99487,2025-05-27 13:24:00
1748352300000,110395.48,110395.91,110206.28,110272.73,69.19641,2025-05-27 13:25:00
1748352360000,110272.73,110379.99,110272.73,110374.57,13.84775,2025-05-27 13:26:00
1748352420000,110374.58,110407.81,110269.0,110279.27,17.96627,2025-05-27 13:27:00
1748352480000,110279.28,110376.0,110267.48,110351.15,13.34438,2025-05-27 13:28:00
1748352540000,110351.16,110445.61,110340.44,110445.61,21.52245,2025-05-27 13:29:00
1748352600000,110445.61,110693.85,110445.61,110632.15,39.19845,2025-05-27 13:30:00
1748352660000,110632.15,110632.15,110477.32,110494.49,30.03245,2025-05-27 13:31:00
1748352720000,110494.49,110612.87,110494.49,110519.36,30.15346,2025-05-27 13:32:00
1748352780000,110519.37,110519.37,110280.0,110319.98,36.42211,2025-05-27 13:33:00
1748352840000,110319.98,110346.24,110102.18,110129.59,56.26683,2025-05-27 13:34:00
1748352900000,110129.59,110129.59,110052.03,110129.57,33.78263,2025-05-27 13:35:00
1748352960000,110129.57,110129.57,110025.59,110100.0,40.00978,2025-05-27 13:36:00
1748353020000,110100.0,110259.22,110069.76,110227.82,34.62871,2025-05-27 13:37:00
1748353080000,110228.89,110281.0,110156.35,110178.38,17.45908,2025-05-27 13:38:00
1748353140000,110178.38,110217.4,110115.0,110217.39,17.98082,2025-05-27 13:39:00
1748353200000,110217.39,110340.0,110216.23,110290.9,25.8203,2025-05-27 13:40:00
1748353260000,110290.9,110304.17,110180.63,110180.63,17.32499,2025-05-27 13:41:00
1748353320000,110180.63,110205.89,110030.0,110030.01,18.43327,2025-05-27 13:42:00
1748353380000,110030.01,110188.29,110000.0,110163.22,36.62799,2025-05-27 13:43:00
1748353440000,110163.23,110277.41,110137.61,110141.91,23.60042,2025-05-27 13:44:00
1748353500000,110141.91,110192.0,110141.91,110176.45,20.01313,2025-05-27 13:45:00
1748353560000,110176.46,110260.87,110176.45,110260.86,16.17134,2025-05-27 13:46:00
1748353620000,110260.87,110283.11,110218.92,110221.68,23.15613,2025-05-27 13:47:00
1748353680000,110221.68,110304.35,110221.67,110288.82,12.63803,2025-05-27 13:48:00
1748353740000,110288.81,110288.81,110061.62,110135.2,43.29241,2025-05-27 13:49:00
1748353800000,110135.2,110178.21,110016.86,110045.28,33.04098,2025-05-27 13:50:00
1748353860000,110045.29,110057.85,109724.74,109772.38,124.3263,2025-05-27 13:51:00
1748353920000,109772.37,109843.13,109706.0,109782.99,108.48721,2025-05-27 13:52:00
1748353980000,109782.98,109852.58,109728.75,109852.57,66.94105,2025-05-27 13:53:00
1748354040000,109852.58,109951.31,109841.59,109943.05,13.18608,2025-05-27 13:54:00
1748354100000,109943.05,110040.0,109927.31,109956.0,28.35023,2025-05-27 13:55:00
1748354160000,109956.01,109990.85,109872.0,109883.61,62.09493,2025-05-27 13:56:00
1748354220000,109883.61,109909.72,109859.77,109885.64,46.22842,2025-05-27 13:57:00
1748354280000,109885.65,109904.0,109827.8,109854.38,23.68581,2025-05-27 13:58:00
1748354340000,109854.39,109854.39,109792.14,109837.26,15.18661,2025-05-27 13:59:00
1748354400000,109837.26,110019.99,109816.52,110006.33,21.22829,2025-05-27 14:00:00
1748354460000,110006.32,110035.18,109959.46,110010.12,16.68356,2025-05-27 14:01:00
1748354520000,110010.11,110021.24,109960.78,110000.0,13.78556,2025-05-27 14:02:00
1748354580000,110000.0,110097.48,110000.0,110060.44,15.4727,2025-05-27 14:03:00
1748354640000,110060.43,110060.44,109930.54,109951.43,9.22654,2025-05-27 14:04:00
1748354700000,109951.44,110000.0,109806.37,109830.7,24.83884,2025-05-27 14:05:00
1748354760000,109830.71,109847.46,109802.02,109847.45,6.03624,2025-05-27 14:06:00
1748354820000,109847.45,110043.13,109847.45,110042.02,12.66654,2025-05-27 14:07:00
1748354880000,110042.02,110042.02,109982.89,110029.79,6.85859,2025-05-27 14:08:00
1748354940000,110029.79,110128.0,110029.79,110127.99,16.63592,2025-05-27 14:09:00
1748355000000,110127.99,110215.94,110120.27,110181.59,24.63935,2025-05-27 14:10:00
1748355060000,110181.59,110187.69,110136.5,110178.15,23.19654,2025-05-27 14:11:00
1748355120000,110178.15,110217.4,110150.41,110197.61,22.25738,2025-05-27 14:12:00
1748355180000,110197.62,110212.38,110150.15,110200.19,12.18678,2025-05-27 14:13:00
1748355240000,110200.18,110212.38,110127.02,110144.17,7.66807,2025-05-27 14:14:00
1748355300000,110144.17,110177.69,110066.44,110176.03,15.81514,2025-05-27 14:15:00
1748355360000,110176.02,110212.38,110134.8,110134.8,30.01224,2025-05-27 14:16:00
1748355420000,110134.8,110145.82,110076.13,110119.24,12.42844,2025-05-27 14:17:00
1748355480000,110119.25,110119.25,110045.36,110045.96,17.86516,2025-05-27 14:18:00
1748355540000,110045.96,110052.82,109924.18,109987.74,20.45033,2025-05-27 14:19:00
1748355600000,109987.74,110079.99,109987.74,110043.21,12.25897,2025-05-27 14:20:00
1748355660000,110043.21,110043.22,109956.53,110025.35,17.32328,2025-05-27 14:21:00
1748355720000,110025.35,110050.0,109957.61,109957.61,14.75952,2025-05-27 14:22:00
1748355780000,109957.61,109970.67,109821.51,109828.46,25.83695,2025-05-27 14:23:00
1748355840000,109828.46,109828.46,109777.01,109817.37,16.66361,2025-05-27 14:24:00
1748355900000,109817.37,109817.37,109669.23,109723.67,150.43434,2025-05-27 14:25:00
1748355960000,109723.67,109723.68,109564.31,109566.24,94.23263,2025-05-27 14:26:00
1748356020000,109566.23,109690.08,109566.23,109654.03,24.56604,2025-05-27 14:27:00
1748356080000,109654.04,109666.09,109580.0,109601.36,15.25745,2025-05-27 14:28:00
1748356140000,109601.36,109601.36,109535.2,109535.21,21.64224,2025-05-27 14:29:00
1748356200000,109535.2,109599.2,109533.0,109537.23,28.66392,2025-05-27 14:30:00
1748356260000,109537.22,109537.23,109200.0,109200.0,143.16582,2025-05-27 14:31:00
1748356320000,109200.01,109210.07,108670.29,108774.27,253.27079,2025-05-27 14:32:00
1748356380000,108774.26,109055.49,108774.26,109051.72,77.96018,2025-05-27 14:33:00
1748356440000,109051.71,109247.05,109051.71,109209.54,101.61736,2025-05-27 14:34:00
1748356500000,109209.54,109268.64,109112.0,109268.64,98.86071,2025-05-27 14:35:00
1748356560000,109268.64,109357.04,109260.06,109350.01,85.94994,2025-05-27 14:36:00
1748356620000,109350.0,109498.32,109292.53,109465.56,81.47588,2025-05-27 14:37:00
1748356680000,109465.57,109519.45,109376.57,109393.61,43.75395,2025-05-27 14:38:00
1748356740000,109393.62,109393.62,109304.01,109358.43,23.86572,2025-05-27 14:39:00
1748356800000,109359.71,109452.56,109347.82,109448.93,19.02936,2025-05-27 14:40:00
1748356860000,109448.93,109454.1,109250.95,109325.66,18.65693,2025-05-27 14:41:00
1748356920000,109325.66,109508.74,109321.39,109506.21,30.48645,2025-05-27 14:42:00
1748356980000,109506.21,109570.74,109453.91,109563.38,23.54273,2025-05-27 14:43:00
1748357040000,109563.37,109653.97,109533.38,109653.96,28.80853,2025-05-27 14:44:00
1748357100000,109653.96,109653.97,109527.55,109629.33,28.6264,2025-05-27 14:45:00
1748357160000,109629.33,109629.34,109508.0,109508.0,24.09234,2025-05-27 14:46:00
1748357220000,109508.0,109523.07,109458.3,109490.8,52.77059,2025-05-27 14:47:00
1748357280000,109490.8,109589.04,109476.19,109539.08,17.79451,2025-05-27 14:48:00
1748357340000,109539.08,109638.36,109525.41,109565.6,19.57433,2025-05-27 14:49:00
1748357400000,109565.59,109632.0,109500.01,109527.33,21.80967,2025-05-27 14:50:00
1748357460000,109527.33,109577.62,109395.14,109411.53,12.67069,2025-05-27 14:51:00
1748357520000,109411.52,109411.52,109334.54,109347.01,13.42823,2025-05-27 14:52:00
1748357580000,109347.0,109384.43,109337.14,109382.43,9.19865,2025-05-27 14:53:00
1748357640000,109382.43,109457.64,109360.98,109457.64,15.86914,2025-05-27 14:54:00
1748357700000,109457.63,109462.76,109295.24,109312.68,13.51553,2025-05-27 14:55:00
1748357760000,109312.67,109312.67,109230.76,109241.69,10.18877,2025-05-27 14:56:00
1748357820000,109241.68,109291.09,109235.06,109264.7,26.15649,2025-05-27 14:57:00
1748357880000,109264.7,109343.93,109219.25,109343.93,16.42245,2025-05-27 14:58:00
1748357940000,109343.93,109403.25,109343.93,109374.75,9.77569,2025-05-27 14:59:00
1748358000000,109374.75,109396.64,109275.46,109285.74,11.67587,2025-05-27 15:00:00
